id,name,original_name,cast_time,recast_time,is_player_ability,category_raw
30394,Impact of Hod,Impact of Hod,0.0,0.0,false,3
30395,Burn,Burn,0.0,0.0,false,4
30396,Trespasser's Pyre,Trespasser's Pyre,1.0,0.0,false,4
30397,Cast Shadow,Cast Shadow,5.5,0.0,false,4
30398,Cast Shadow,Cast Shadow,7.5,0.0,false,4
30399,Pure Fire,Pure Fire,3.0,0.0,false,4
30400,呪具暴風,呪具暴風,0.0,0.0,false,4
30401,Blazing Benifice,Blazing Benifice,0.0,0.0,false,4
30402,,,0.0,0.0,false,4
30403,呪具吸炎,呪具吸炎,1.5,0.0,false,4
30404,Firesteel Fracture,Firesteel Fracture,5.0,0.0,false,4
30405,Show of Strength,Show of Strength,5.0,0.0,false,4
30406,Firesteel Strike,Firesteel Strike,0.0,0.0,false,4
30407,Firesteel Strike,Firesteel Strike,0.0,0.0,false,4
30408,Blessed Beacon,Blessed Beacon,0.0,0.0,false,4
30409,Blessed Beacon,Blessed Beacon,0.0,0.0,false,4
30410,Cryptic Flames,Cryptic Flames,0.0,0.0,false,4
30411,Cryptic Flames,Cryptic Flames,0.0,0.0,false,4
30412,Big Burst,Big Burst,0.0,0.0,false,4
30413,Infern Wave,Infern Wave,0.0,0.0,false,4
30414,Brandfire,Brandfire,0.0,0.0,false,4
30415,Frigid Twister,Frigid Twister,0.0,0.0,false,3
30416,,,0.0,0.0,false,4
30417,Imitation Blizzard,Imitation Blizzard,0.0,0.0,false,4
30418,Tyranny's Grasp,Tyranny's Grasp,8.9,0.0,false,3
30419,Withering Eternity,Withering Eternity,5.0,0.0,false,4
30420,Ruby Glow,Ruby Glow,5.0,0.0,false,3
30421,Ruby Glow,Ruby Glow,5.0,0.0,false,3
30422,,,0.0,0.0,false,3
30423,Searing Ray,Searing Ray,7.0,0.0,false,3
30424,Searing Ray,Searing Ray,6.5,0.0,false,3
30425,Ruby Reflection,Ruby Reflection,0.0,0.0,false,3
30426,Ruby Reflection,Ruby Reflection,7.0,0.0,false,3
30427,Raging Claw,Raging Claw,7.0,0.0,false,3
30428,Raging Claw,Raging Claw,7.0,0.0,false,3
30429,Raging Claw,Raging Claw,0.0,0.0,false,3
30430,Topaz Stones,Topaz Stones,4.0,0.0,false,3
30431,,,4.0,0.0,false,3
30432,Topaz Ray,Topaz Ray,6.5,0.0,false,3
30433,Ruby Reflection,Ruby Reflection,0.0,0.0,false,3
30434,Ruby Reflection,Ruby Reflection,7.0,0.0,false,3
30435,,,0.0,0.0,false,3
30436,,,0.0,0.0,false,3
30437,Starving Stampede,Starving Stampede,0.0,0.0,false,3
30438,Topaz Cluster,Topaz Cluster,4.0,0.0,false,3
30439,,,4.0,0.0,false,3
30440,,,6.0,0.0,false,3
30441,,,8.0,0.0,false,3
30442,,,10.0,0.0,false,3
30443,Topaz Ray,Topaz Ray,6.5,0.0,false,3
30444,Venom Squall,Venom Squall,5.0,0.0,false,3
30445,Venom Rain,Venom Rain,5.0,0.0,false,3
30446,Venom Drops,Venom Drops,5.0,0.0,false,3
30447,Venom Pool,Venom Pool,8.0,0.0,false,3
30448,Crunch,Crunch,5.0,0.0,false,3
30449,Toxic Crunch,Toxic Crunch,5.0,0.0,false,3
30450,Sonic Howl,Sonic Howl,5.0,0.0,false,3
30451,Ruby Glow,Ruby Glow,5.0,0.0,false,3
30452,Ruby Glow,Ruby Glow,5.0,0.0,false,3
30453,,,0.0,0.0,false,3
30454,Searing Ray,Searing Ray,5.0,0.0,false,3
30455,Searing Ray,Searing Ray,5.0,0.0,false,3
30456,Ruby Reflection,Ruby Reflection,0.0,0.0,false,3
30457,Ruby Reflection,Ruby Reflection,0.0,0.0,false,3
30458,Raging Claw,Raging Claw,5.0,0.0,false,3
30459,Raging Claw,Raging Claw,5.0,0.0,false,3
30460,Raging Claw,Raging Claw,0.0,0.0,false,3
30461,Topaz Stones,Topaz Stones,4.0,0.0,false,3
30462,,,4.0,0.0,false,3
30463,Topaz Ray,Topaz Ray,12.0,0.0,false,3
30464,Ruby Reflection,Ruby Reflection,0.0,0.0,false,3
30465,Ruby Reflection,Ruby Reflection,0.0,0.0,false,3
30466,Topaz Cluster,Topaz Cluster,4.0,0.0,false,3
30467,,,4.0,0.0,false,3
30468,,,6.5,0.0,false,3
30469,,,9.0,0.0,false,3
30470,,,11.5,0.0,false,3
30471,Topaz Ray,Topaz Ray,8.0,0.0,false,3
30472,,,0.0,0.0,false,3
30473,,,0.0,0.0,false,3
30474,Starving Stampede,Starving Stampede,0.0,0.0,false,3
30475,Acidic Slaver,Acidic Slaver,5.0,0.0,false,3
30476,Venom,Venom,0.0,0.0,false,3
30477,Scatterbait,Scatterbait,10.0,0.0,false,3
30478,Claw to Tail,Claw to Tail,6.0,0.0,false,3
30479,Raging Claw,Raging Claw,6.0,0.0,false,3
30480,Raging Claw,Raging Claw,0.0,0.0,false,3
30481,Raging Tail,Raging Tail,0.0,0.0,false,3
30482,Tail to Claw,Tail to Claw,5.5,0.0,false,3
30483,Raging Claw,Raging Claw,0.0,0.0,false,3
30484,Raging Claw,Raging Claw,0.0,0.0,false,3
30485,Raging Claw,Raging Claw,0.0,0.0,false,3
30486,Venom Squall,Venom Squall,5.0,0.0,false,3
30487,Venom Surge,Venom Surge,5.0,0.0,false,3
30488,Venom Rain,Venom Rain,0.0,0.0,false,3
30489,Venom Drops,Venom Drops,3.0,0.0,false,3
30490,Venom Pool,Venom Pool,0.0,0.0,false,3
30491,Double Rush,Double Rush,6.0,0.0,false,3
30492,Double Rush,Double Rush,0.0,0.0,false,3
30493,Venomous Mass,Venomous Mass,5.0,0.0,false,3
30494,Venomous Mass,Venomous Mass,0.0,0.0,false,3
30495,Toxic Crunch,Toxic Crunch,0.0,0.0,false,3
30496,Sonic Howl,Sonic Howl,5.0,0.0,false,3
30497,Sonic Shatter,Sonic Shatter,5.0,0.0,false,3
30498,Sonic Shatter,Sonic Shatter,0.0,0.0,false,3
30499,Acidic Slaver,Acidic Slaver,5.0,0.0,false,3
30500,Devour,Devour,0.0,0.0,false,3
30501,Devour,Devour,0.0,0.0,false,3
30502,Devour,Devour,0.0,0.0,false,3
30503,Spit,Spit,2.0,0.0,false,3
30504,Devour,Devour,0.0,0.0,false,3
30505,Divide and Conquer,Divide and Conquer,3.0,0.0,false,3
30506,Stun,Stun,0.0,0.0,false,3
30507,Carpet Beater,Carpet Beater,5.0,0.0,false,3
30508,Total Wash,Total Wash,5.0,0.0,false,3
30509,Squeaky Right,Squeaky Right,4.5,0.0,false,3
30510,Squeaky Left,Squeaky Left,4.5,0.0,false,3
30511,Squeaky Right,Squeaky Right,6.0,0.0,false,3
30512,Squeaky Right,Squeaky Right,7.7,0.0,false,3
30513,Squeaky Right,Squeaky Right,9.2,0.0,false,3
30514,Squeaky Left,Squeaky Left,6.0,0.0,false,3
30515,Squeaky Left,Squeaky Left,7.7,0.0,false,3
30516,Squeaky Left,Squeaky Left,9.2,0.0,false,3
30517,Bracing Suds,Bracing Suds,5.0,0.0,false,3
30518,Chilling Suds,Chilling Suds,5.0,0.0,false,3
30519,Soap's Up,Soap's Up,4.0,0.0,false,3
30520,Chilling Duster,Chilling Duster,5.0,0.0,false,3
30521,Bracing Duster,Bracing Duster,5.0,0.0,false,3
30522,Slippery Soap,Slippery Soap,5.0,0.0,false,3
30523,Chilling Duster,Chilling Duster,8.5,0.0,false,3
30524,Bracing Duster,Bracing Duster,8.5,0.0,false,3
30525,Fresh Puff,Fresh Puff,4.0,0.0,false,3
30526,Soaping Spree,Soaping Spree,6.0,0.0,false,3
30527,Chilling Duster,Chilling Duster,7.0,0.0,false,3
30528,Bracing Duster,Bracing Duster,7.0,0.0,false,3
30529,Soaping Spree,Soaping Spree,6.0,0.0,false,3
30530,Spot Remover,Spot Remover,3.5,0.0,false,3
30531,Spot Remover,Spot Remover,3.5,0.0,false,3
30532,Dust Bluster,Dust Bluster,5.0,0.0,false,3
30533,Wash Out,Wash Out,8.0,0.0,false,3
30534,Wash Out,Wash Out,8.0,0.0,false,3
30535,Eastern Ewers,Eastern Ewers,4.0,0.0,false,3
30536,Brim Over,Brim Over,3.0,0.0,false,3
30537,Rinse,Rinse,0.0,0.0,false,3
30538,Puff and Tumble,Puff and Tumble,3.0,0.0,false,3
30539,Puff and Tumble,Puff and Tumble,0.0,0.0,false,3
30540,Puff and Tumble,Puff and Tumble,4.6,0.0,false,3
30541,Sweep,Sweep,0.0,0.0,false,3
30542,Deep Clean,Deep Clean,0.0,0.0,false,3
30543,Carpet Beater,Carpet Beater,5.0,0.0,false,3
30544,Total Wash,Total Wash,5.0,0.0,false,3
30545,Squeaky Clean,Squeaky Clean,4.5,0.0,false,3
30546,Squeaky Clean,Squeaky Clean,4.5,0.0,false,3
30547,Squeaky Clean,Squeaky Clean,6.0,0.0,false,3
30548,Squeaky Clean,Squeaky Clean,7.7,0.0,false,3
30549,Squeaky Clean,Squeaky Clean,9.2,0.0,false,3
30550,Squeaky Clean,Squeaky Clean,9.2,0.0,false,3
30551,Bracing Suds,Bracing Suds,3.0,0.0,false,3
30552,Chilling Suds,Chilling Suds,3.0,0.0,false,3
30553,Fizzling Suds,Fizzling Suds,3.0,0.0,false,3
30554,Soap's Up,Soap's Up,4.0,0.0,false,3
30555,Chilling Duster,Chilling Duster,5.0,0.0,false,3
30556,Bracing Duster,Bracing Duster,5.0,0.0,false,3
30557,Fizzling Duster,Fizzling Duster,5.0,0.0,false,3
30558,Slippery Soap,Slippery Soap,5.0,0.0,false,3
30559,Slippery Soap,Slippery Soap,0.0,0.0,false,3
30560,Slippery Soap,Slippery Soap,0.0,0.0,false,3
30561,Slippery Soap,Slippery Soap,0.0,0.0,false,3
30562,Slippery Soap,Slippery Soap,0.0,0.0,false,3
30563,Chilling Duster,Chilling Duster,0.0,0.0,false,3
30564,Bracing Duster,Bracing Duster,0.0,0.0,false,3
30565,Fizzling Duster,Fizzling Duster,0.0,0.0,false,3
30566,Fresh Puff,Fresh Puff,4.0,0.0,false,3
30567,Soaping Spree,Soaping Spree,5.0,0.0,false,3
30568,Chilling Duster,Chilling Duster,5.0,0.0,false,3
30569,Bracing Duster,Bracing Duster,5.0,0.0,false,3
30570,Fizzling Duster,Fizzling Duster,5.0,0.0,false,3
30571,Soaping Spree,Soaping Spree,5.0,0.0,false,3
30572,Dust Bluster,Dust Bluster,5.0,0.0,false,3
30573,Eastern Ewers,Eastern Ewers,4.0,0.0,false,3
30574,Brim Over,Brim Over,3.0,0.0,false,3
30575,Rinse,Rinse,0.0,0.0,false,3
30576,Puff and Tumble,Puff and Tumble,0.0,0.0,false,3
30577,Puff and Tumble,Puff and Tumble,1.6,0.0,false,3
30578,Carpet Beater,Carpet Beater,5.0,0.0,false,3
30579,Total Wash,Total Wash,5.0,0.0,false,3
30580,Squeaky Clean,Squeaky Clean,4.5,0.0,false,3
30581,Squeaky Clean,Squeaky Clean,4.5,0.0,false,3
30582,Squeaky Clean,Squeaky Clean,6.0,0.0,false,3
30583,Squeaky Clean,Squeaky Clean,7.7,0.0,false,3
30584,Squeaky Clean,Squeaky Clean,9.2,0.0,false,3
30585,Squeaky Clean,Squeaky Clean,9.2,0.0,false,3
30586,Bracing Suds,Bracing Suds,3.0,0.0,false,3
30587,Chilling Suds,Chilling Suds,3.0,0.0,false,3
30588,Fizzling Suds,Fizzling Suds,3.0,0.0,false,3
30589,Soap's Up,Soap's Up,4.0,0.0,false,3
30590,Chilling Duster,Chilling Duster,5.0,0.0,false,3
30591,Bracing Duster,Bracing Duster,5.0,0.0,false,3
30592,Fizzling Duster,Fizzling Duster,5.0,0.0,false,3
30593,Slippery Soap,Slippery Soap,5.0,0.0,false,3
30594,Slippery Soap,Slippery Soap,0.0,0.0,false,3
30595,Slippery Soap,Slippery Soap,0.0,0.0,false,3
30596,Slippery Soap,Slippery Soap,0.0,0.0,false,3
30597,Slippery Soap,Slippery Soap,0.0,0.0,false,3
30598,Chilling Duster,Chilling Duster,0.0,0.0,false,3
30599,Bracing Duster,Bracing Duster,0.0,0.0,false,3
30600,Fizzling Duster,Fizzling Duster,0.0,0.0,false,3
30601,Fresh Puff,Fresh Puff,4.0,0.0,false,3
30602,Soaping Spree,Soaping Spree,5.0,0.0,false,3
30603,Chilling Duster,Chilling Duster,5.0,0.0,false,3
30604,Bracing Duster,Bracing Duster,5.0,0.0,false,3
30605,Fizzling Duster,Fizzling Duster,5.0,0.0,false,3
30606,Soaping Spree,Soaping Spree,5.0,0.0,false,3
30607,Dust Bluster,Dust Bluster,5.0,0.0,false,3
30608,Eastern Ewers,Eastern Ewers,4.0,0.0,false,3
30609,Brim Over,Brim Over,3.0,0.0,false,3
30610,Rinse,Rinse,0.0,0.0,false,3
30611,Puff and Tumble,Puff and Tumble,0.0,0.0,false,3
30612,Puff and Tumble,Puff and Tumble,1.6,0.0,false,3
30613,,,0.0,0.0,false,4
30614,Frigid Dive,Frigid Dive,7.2,0.0,false,3
30615,Imitation Rain,Imitation Rain,0.0,0.0,false,4
30616,Lifeless Legacy,Lifeless Legacy,35.0,0.0,false,4
30617,Recharge,Recharge,0.0,0.0,false,4
30618,Rush of Might,Rush of Might,10.0,0.0,false,3
30619,Rush of Might,Rush of Might,10.0,0.0,false,3
30620,Rush of Might,Rush of Might,10.0,0.0,false,3
30621,Rush of Might,Rush of Might,10.5,0.0,false,3
30622,Rush of Might,Rush of Might,12.5,0.0,false,3
30623,Ring of Might,Ring of Might,10.0,0.0,false,3
30624,Ring of Might,Ring of Might,10.0,0.0,false,3
30625,Ring of Might,Ring of Might,10.0,0.0,false,3
30626,Ring of Might,Ring of Might,12.0,0.0,false,3
30627,Ring of Might,Ring of Might,12.0,0.0,false,3
30628,Ring of Might,Ring of Might,12.0,0.0,false,3
30629,Wrath of Ruin,Wrath of Ruin,3.0,0.0,false,4
30630,Rack and Ruin,Rack and Ruin,4.0,0.0,false,2
30631,,,0.0,0.0,false,2
30632,Curse of the Monument,Curse of the Monument,4.0,0.0,false,4
30633,Chains of Resentment,Chains of Resentment,0.0,0.0,false,4
30634,Sundered Remains,Sundered Remains,6.0,0.0,false,2
30635,Colossal Wreck,Colossal Wreck,6.0,0.0,false,4
30636,Explosion,Explosion,6.5,0.0,false,4
30637,Massive Explosion,Massive Explosion,0.0,0.0,false,4
30638,Sculptor's Passion,Sculptor's Passion,5.0,0.0,false,3
30639,,,0.0,0.0,false,3
30640,Hateful Visage,Hateful Visage,3.0,0.0,false,4
30641,Golden Flame,Golden Flame,10.0,0.0,false,2
30642,Silver Flame,Silver Flame,10.0,0.0,false,2
30643,Flash of Steel,Flash of Steel,5.0,0.0,false,4
30644,Mighty Smite,Mighty Smite,5.0,0.0,false,3
30645,Specter of Might,Specter of Might,4.0,0.0,false,4
30646,Curse of the Fallen,Curse of the Fallen,5.0,0.0,false,4
30647,Echo of the Fallen,Echo of the Fallen,0.0,0.0,false,4
30648,Thunderous Echo,Thunderous Echo,0.0,0.0,false,4
30649,Lingering Echoes,Lingering Echoes,0.0,0.0,false,4
30650,Scream of the Fallen,Scream of the Fallen,0.0,0.0,false,4
30651,Flash of Steel,Flash of Steel,10.0,0.0,false,4
30652,Nothing beside Remains,Nothing beside Remains,5.0,0.0,false,4
30653,Nothing beside Remains,Nothing beside Remains,5.0,0.0,false,4
30654,Accursed Visage,Accursed Visage,3.0,0.0,false,4
30655,,,10.0,0.0,false,4
30656,Puff and Tumble,Puff and Tumble,1.6,0.0,false,3
30657,Draconiform Motion,Draconiform Motion,4.0,0.0,false,3
30658,Palsynyxis,Palsynyxis,3.0,20.0,false,3
30659,Bog Bomb,Bog Bomb,3.0,18.0,false,3
30660,Aquashatter,Aquashatter,3.0,18.0,false,3
30661,Inhale,Inhale,0.0,25.0,false,3
30662,Heavy Toss,Heavy Toss,3.0,18.0,false,3
30663,Tortoise Stomp,Tortoise Stomp,3.0,18.0,false,3
30664,Creeping Ivy,Creeping Ivy,3.0,20.0,false,2
30665,Gelid Gale,Gelid Gale,4.0,12.0,false,3
30666,Leafstorm,Leafstorm,4.0,25.0,false,3
30667,Hoofkick,Hoofkick,0.0,21.0,false,3
30668,Poison Dust,Poison Dust,3.0,25.0,false,3
30669,Sticky Tongue,Sticky Tongue,0.0,15.0,false,3
30670,Labored Leap,Labored Leap,4.0,12.0,false,3
30671,Bad Breath,Bad Breath,4.0,20.0,false,3
30672,Head Butt,Head Butt,3.0,12.0,false,3
30673,Several Thousand Needles,Several Thousand Needles,4.0,18.0,false,3
30674,100 Needles,100 Needles,3.0,25.0,false,3
30675,Landslip,Landslip,3.5,25.0,false,2
30676,Boulder Toss,Boulder Toss,2.5,25.0,false,3
30677,Plain Pound,Plain Pound,3.0,15.0,false,3
30678,Burning Cyclone,Burning Cyclone,3.0,21.0,false,3
30679,Dark,Dark,3.0,15.0,false,2
30680,Unending Woe,Unending Woe,2.5,12.0,false,3
30681,Water,Water,1.0,3.0,false,2
30682,Aqua Globe,Aqua Globe,3.0,25.0,false,3
30683,Critical Bite,Critical Bite,3.5,25.0,false,3
30684,Aqua Roar,Aqua Roar,3.5,18.0,false,3
30685,,,0.0,3.0,false,1
30686,Water II,Water II,2.5,16.0,false,2
30687,Cloudcover,Cloudcover,3.0,18.0,false,3
30688,Blighted Gloom,Blighted Gloom,4.0,25.0,false,3
30689,Acclaim,Acclaim,3.5,14.0,false,3
30690,Dominion Slash,Dominion Slash,3.5,20.0,false,3
30691,Dark Fire III,Dark Fire III,3.0,15.0,false,2
30692,Whip Back,Whip Back,3.0,12.0,false,3
30693,Draconiform Motion,Draconiform Motion,4.8,0.0,false,3
30694,Draconiform Motion,Draconiform Motion,4.8,0.0,false,3
30695,Wicked Water,Wicked Water,4.0,0.0,false,3
30696,Dread Deluge,Dread Deluge,3.0,0.0,false,3
30697,Buffeted Puffs,Buffeted Puffs,0.0,0.0,false,3
30698,Buffeted Puffs,Buffeted Puffs,0.0,0.0,false,3
30699,Buffeted Puffs,Buffeted Puffs,0.0,0.0,false,3
30700,Buffeted Puffs,Buffeted Puffs,0.0,0.0,false,3
30701,Soapsud Static,Soapsud Static,0.0,0.0,false,2
30702,Soapsud Static,Soapsud Static,0.0,0.0,false,2
30703,Regorge,Regorge,3.0,18.0,false,3
30704,Dread Deluge,Dread Deluge,5.0,0.0,false,3
30705,Imitation Star,Imitation Star,5.0,0.0,false,3
30706,From Mud,From Mud,3.0,0.0,false,2
30707,,,0.0,0.0,false,2
30708,Fire,Fire,1.0,3.0,false,2
30709,Immortal's Obol,Immortal's Obol,5.5,0.0,false,3
30710,Immortal's Obol,Immortal's Obol,7.5,0.0,false,3
30711,Hemitheos's Glare III,Hemitheos's Glare III,3.0,0.0,false,2
30712,Hemitheos's Glare III,Hemitheos's Glare III,7.0,0.0,false,2
30713,Bough of Attis,Bough of Attis,6.8,0.0,false,3
30714,Bough of Attis,Bough of Attis,8.0,0.0,false,3
30715,Bough of Attis,Bough of Attis,4.0,0.0,false,3
30716,Bough of Attis,Bough of Attis,4.0,0.0,false,3
30717,Bough of Attis,Bough of Attis,5.0,0.0,false,3
30718,Bough of Attis,Bough of Attis,7.2,0.0,false,3
30719,Bough of Attis,Bough of Attis,8.0,0.0,false,3
30720,Forbidden Fruit,Forbidden Fruit,4.0,0.0,false,2
30721,Forbidden Fruit,Forbidden Fruit,3.0,0.0,false,2
30722,Static Moon,Static Moon,5.0,0.0,false,2
30723,Stymphalian Strike,Stymphalian Strike,5.0,0.0,false,3
30724,Blades of Attis,Blades of Attis,0.0,0.0,false,3
30725,Blades of Attis,Blades of Attis,5.0,0.0,false,3
30726,Blades of Attis,Blades of Attis,0.0,0.0,false,3
30727,Hemitheos's Holy,Hemitheos's Holy,3.0,0.0,false,2
30728,Hemitheos's Holy,Hemitheos's Holy,6.0,0.0,false,2
30729,Hemitheos's Aero II,Hemitheos's Aero II,4.9,0.0,false,2
30730,Hemitheos's Aero II,Hemitheos's Aero II,5.4,0.0,false,2
30731,Spark of Life,Spark of Life,5.0,0.0,false,2
30732,Immortal's Obol,Immortal's Obol,5.5,0.0,false,3
30733,Immortal's Obol,Immortal's Obol,7.5,0.0,false,3
30734,Roots of Attis,Roots of Attis,3.0,0.0,false,4
30735,Roots of Attis,Roots of Attis,0.0,0.0,false,4
30736,Forbidden Fruit,Forbidden Fruit,4.0,0.0,false,2
30737,Forbidden Fruit,Forbidden Fruit,3.0,0.0,false,2
30738,Static Moon,Static Moon,3.0,0.0,false,2
30739,Static Path,Static Path,0.0,0.0,false,2
30740,Static Path,Static Path,0.0,0.0,false,2
30741,Stymphalian Strike,Stymphalian Strike,3.0,0.0,false,3
30742,Bronze Bellows,Bronze Bellows,0.0,0.0,false,3
30743,Bullish Slash,Bullish Slash,0.0,0.0,false,3
30744,Bullish Swipe,Bullish Swipe,2.5,0.0,false,3
30745,Bullish Swipe,Bullish Swipe,3.0,0.0,false,3
30746,Inviolate Bonds,Inviolate Bonds,4.0,0.0,false,2
30747,Hemitheos's Aero III,Hemitheos's Aero III,0.0,0.0,false,2
30748,Hemitheos's Holy III,Hemitheos's Holy III,0.0,0.0,false,2
30749,Hemitheos's Holy IV,Hemitheos's Holy IV,0.0,0.0,false,2
30750,Inviolate Purgation,Inviolate Purgation,4.0,0.0,false,2
30751,Hemitheos's Tornado,Hemitheos's Tornado,14.0,0.0,false,2
30752,Hemitheos's Glare III,Hemitheos's Glare III,14.0,0.0,false,2
30753,Bough of Attis,Bough of Attis,5.8,0.0,false,3
30754,Bough of Attis,Bough of Attis,7.0,0.0,false,3
30755,Bough of Attis,Bough of Attis,4.0,0.0,false,3
30756,Bough of Attis,Bough of Attis,4.0,0.0,false,3
30757,Bough of Attis,Bough of Attis,5.0,0.0,false,3
30758,Bough of Attis,Bough of Attis,6.2,0.0,false,3
30759,Bough of Attis,Bough of Attis,7.0,0.0,false,3
30760,Hemitheos's Glare,Hemitheos's Glare,5.0,0.0,false,2
30761,Hemitheos's Glare,Hemitheos's Glare,5.0,0.0,false,2
30762,Hemitheos's Glare,Hemitheos's Glare,0.0,0.0,false,2
30763,Shadow of Attis,Shadow of Attis,0.0,0.0,false,4
30764,Burst,Burst,0.0,0.0,false,4
30765,Big Burst,Big Burst,0.0,0.0,false,4
30766,Blades of Attis,Blades of Attis,3.0,0.0,false,3
30767,Blades of Attis,Blades of Attis,7.5,0.0,false,3
30768,Blades of Attis,Blades of Attis,0.0,0.0,false,3
30769,Hemitheos's Holy,Hemitheos's Holy,3.0,0.0,false,2
30770,Hemitheos's Holy,Hemitheos's Holy,5.0,0.0,false,2
30771,Hemitheos's Aero IV,Hemitheos's Aero IV,3.0,0.0,false,2
30772,Hemitheos's Aero IV,Hemitheos's Aero IV,6.0,0.0,false,2
30773,Dispersed Aero II,Dispersed Aero II,7.0,0.0,false,2
30774,Condensed Aero II,Condensed Aero II,7.0,0.0,false,2
30775,Dispersed Aero II,Dispersed Aero II,0.0,0.0,false,2
30776,Condensed Aero II,Condensed Aero II,0.0,0.0,false,2
30777,Spark of Life,Spark of Life,5.0,0.0,false,2
30778,Hemitheos's Holy III,Hemitheos's Holy III,3.0,0.0,false,2
30779,Hemitheos's Holy III,Hemitheos's Holy III,6.0,0.0,false,2
30780,Shadow of Attis,Shadow of Attis,0.0,0.0,false,2
30781,Burst,Burst,0.0,0.0,false,2
30782,Big Burst,Big Burst,0.0,0.0,false,2
30783,Light of Life,Light of Life,10.0,0.0,false,2
30784,Hemitheos's Aero IV,Hemitheos's Aero IV,7.0,0.0,false,2
30785,Hemitheos's Aero IV,Hemitheos's Aero IV,7.0,0.0,false,2
30786,,,0.0,0.0,false,3
30787,Flatten,Flatten,5.0,0.0,false,2
30788,Boil Over,Boil Over,5.0,0.0,false,3
30789,Boil Over,Boil Over,6.0,0.0,false,3
30790,Channeled Rage,Channeled Rage,3.0,0.0,false,3
30791,Channeled Rage,Channeled Rage,3.5,0.0,false,3
30792,Hopping Mad,Hopping Mad,8.0,0.0,false,3
30793,Devour,Devour,0.0,0.0,false,3
30794,Toxic Crunch,Toxic Crunch,5.0,0.0,false,3
30795,,,0.0,0.0,false,1
30796,,,0.0,0.0,false,4
30797,Aetherial Exchange,Aetherial Exchange,3.0,0.0,false,2
30798,Hemitheos's Dark IV,Hemitheos's Dark IV,5.0,0.0,false,2
30799,Transmission,Transmission,5.0,0.0,false,3
30800,噴気,噴気,0.0,0.0,false,4
30801,軟体細胞流,軟体細胞流,4.5,0.0,false,3
30802,軟体細胞流,軟体細胞流,0.3,0.0,false,3
30803,Aetheric Polyominoid,Aetheric Polyominoid,4.0,0.0,false,2
30804,,,0.0,0.0,false,2
30805,Polyominous Dark IV,Polyominous Dark IV,1.0,0.0,false,2
30806,Polyominoid Sigma,Polyominoid Sigma,4.0,0.0,false,2
30807,Choros Ixou,Choros Ixou,4.5,0.0,false,3
30808,Choros Ixou,Choros Ixou,4.5,0.0,false,3
30809,Choros Ixou,Choros Ixou,5.0,0.0,false,3
30810,Choros Ixou,Choros Ixou,5.0,0.0,false,3
30811,Synergy,Synergy,4.3,0.0,false,3
30812,Synergy,Synergy,5.0,0.0,false,2
30813,Synergy,Synergy,5.0,0.0,false,3
30814,Dark Ashes,Dark Ashes,4.0,0.0,false,2
30815,Dark Ashes,Dark Ashes,8.0,0.0,false,2
30816,Hemitheos's Dark IV,Hemitheos's Dark IV,5.0,0.0,false,2
30817,Transmission,Transmission,5.0,0.0,false,3
30818,噴気,噴気,0.0,0.0,false,4
30819,爪撃,爪撃,0.0,0.0,false,4
30820,Pathogenic Cells,Pathogenic Cells,8.0,0.0,false,3
30821,Pathogenic Cells,Pathogenic Cells,0.0,0.0,false,3
30822,Aetheric Polyominoid,Aetheric Polyominoid,4.0,0.0,false,2
30823,Polyominous Dark IV,Polyominous Dark IV,1.0,0.0,false,2
30824,Polyominoid Sigma,Polyominoid Sigma,4.0,0.0,false,2
30825,Exocleaver,Exocleaver,4.0,0.0,false,2
30826,Exocleaver,Exocleaver,4.0,0.0,false,2
30827,Exocleaver,Exocleaver,0.0,0.0,false,2
30828,Exchange of Agonies,Exchange of Agonies,4.0,0.0,false,2
30829,Unholy Darkness,Unholy Darkness,7.0,0.0,false,2
30830,Unholy Darkness,Unholy Darkness,7.0,0.0,false,2
30831,Unholy Darkness,Unholy Darkness,7.0,0.0,false,2
30832,Darkburst,Darkburst,7.0,0.0,false,2
30833,Darkburst,Darkburst,7.0,0.0,false,2
30834,Darkburst,Darkburst,7.0,0.0,false,2
30835,Dark Perimeter,Dark Perimeter,7.0,0.0,false,2
30836,Dark Perimeter,Dark Perimeter,7.1,0.0,false,2
30837,Dark Perimeter,Dark Perimeter,7.0,0.0,false,2
30838,Cachexia,Cachexia,3.0,0.0,false,2
30839,Aetheronecrosis,Aetheronecrosis,0.0,0.0,false,2
30840,Dual Predation,Dual Predation,6.0,0.0,false,3
30841,Dual Predation,Dual Predation,0.0,0.0,false,3
30842,Glossal Predation,Glossal Predation,0.0,0.0,false,3
30843,Chelic Predation,Chelic Predation,0.0,0.0,false,3
30844,Ptera Ixou,Ptera Ixou,6.0,0.0,false,3
30845,Ptera Ixou,Ptera Ixou,0.0,0.0,false,3
30846,Ptera Ixou,Ptera Ixou,0.0,0.0,false,3
30847,Unholy Darkness,Unholy Darkness,6.0,0.0,false,2
30848,Dark Sphere,Dark Sphere,6.0,0.0,false,2
30849,Choros Ixou,Choros Ixou,4.5,0.0,false,3
30850,Choros Ixou,Choros Ixou,0.0,0.0,false,3
30851,Choros Ixou,Choros Ixou,4.5,0.0,false,3
30852,Choros Ixou,Choros Ixou,0.0,0.0,false,3
30853,Choros Ixou,Choros Ixou,5.0,0.0,false,3
30854,Choros Ixou,Choros Ixou,5.0,0.0,false,2
30855,Synergy,Synergy,6.3,0.0,false,3
